datetime,hour,day_of_week,is_weekend,is_congested,flow_from,flow_to,overload_mw,manila_temp,manila_dew,manila_solar,manila_wind,manila_cloudcover,manila_rh,cebu_temp,cebu_dew,cebu_solar,cebu_wind,cebu_cloudcover,cebu_rh,luz_demand,vis_demand,demand_diff
2025-09-07T16:00:00.000+10:00,16,7,1,0,-153.81,153.81,0,33,24,66,9.3,55.4,59.29087088619164,31,24,421.5,11.2,91.5,66.3967385219835,9877,1949,7928
2025-09-07T16:05:00.000+10:00,16,7,1,0,-214.35,214.35,0,33,24,66,9.3,55.4,59.29087088619164,31,24,421.5,11.2,91.5,66.3967385219835,9877,1949,7928
2025-09-07T16:55:00.000+10:00,16,7,1,0,-226.4,226.4,0,30.6,24.5,25,7.8,70.5,69.99662369491347,30.9,24,188.6,10.9,99.6,66.776481133576,9867,1941,7926
2025-09-07T17:00:00.000+10:00,17,7,1,0,-235.1,235.1,0,30.6,24.5,25,7.8,70.5,69.99662369491347,30.9,24,188.6,10.9,99.6,66.776481133576,9867,1941,7926
2025-09-07T17:05:00.000+10:00,17,7,1,1,-250,250,0,30.6,24.5,25,7.8,70.5,69.99662369491347,30.9,24,188.6,10.9,99.6,66.776481133576,9867,1941,7926
2025-09-07T17:55:00.000+10:00,17,7,1,0,-243.49,243.49,0,22,20.9,0,26.3,99.9,93.48965879824893,30,24,20.2,11.2,91.5,70.3066153361896,9858,1997,7861
2025-09-07T18:00:00.000+10:00,18,7,1,1,-250,250,0,22,20.9,0,26.3,99.9,93.48965879824893,30,24,20.2,11.2,91.5,70.3066153361896,9858,1997,7861
2025-09-07T18:05:00.000+10:00,18,7,1,1,-250,250,0,22,20.9,0,26.3,99.9,93.48965879824893,30,24,20.2,11.2,91.5,70.3066153361896,9858,1997,7861
2025-09-07T18:55:00.000+10:00,18,7,1,0,-190.15,190.15,0,26,23,0,11.1,99.9,83.57363338940782,30,25,0,11.2,91.5,74.6401272083123,10269,2163,8106
2025-09-07T19:00:00.000+10:00,19,7,1,0,-203.84,203.84,0,26,23,0,11.1,99.9,83.57363338940782,30,25,0,11.2,91.5,74.6401272083123,10269,2163,8106
2025-09-07T19:05:00.000+10:00,19,7,1,0,-227.02,227.02,0,26,23,0,11.1,99.9,83.57363338940782,30,25,0,11.2,91.5,74.6401272083123,10269,2163,8106
2025-09-07T19:55:00.000+10:00,19,7,1,0,-154.4,154.4,0,26,23.6,0,3.7,81,86.6554085544226,29.8,25,0,10.7,89.7,75.50298326591276,10181,2120,8061
2025-09-07T20:00:00.000+10:00,20,7,1,0,-136.15,136.15,0,26,23.6,0,3.7,81,86.6554085544226,29.8,25,0,10.7,89.7,75.50298326591276,10181,2120,8061
2025-09-07T20:05:00.000+10:00,20,7,1,0,-141.74,141.74,0,26,23.6,0,3.7,81,86.6554085544226,29.8,25,0,10.7,89.7,75.50298326591276,10181,2120,8061
2025-09-07T20:55:00.000+10:00,20,7,1,0,-225,225,0,26,25,0,1.8,90.4,94.23600472920616,29,25,0,7.6,91.5,79.06867311956182,10116,2081,8035
2025-09-07T21:00:00.000+10:00,21,7,1,0,-220.07,220.07,0,26,25,0,1.8,90.4,94.23600472920616,29,25,0,7.6,91.5,79.06867311956182,10116,2081,8035
2025-09-07T21:05:00.000+10:00,21,7,1,0,-234.88,234.88,0,26,25,0,1.8,90.4,94.23600472920616,29,25,0,7.6,91.5,79.06867311956182,10116,2081,8035
2025-09-07T21:55:00.000+10:00,21,7,1,0,-228.2,228.2,0,27,25,0,1.9,90.5,88.84328983201667,29,24,0,14.8,89.5,74.47804544391055,9812,2004,7808
2025-09-07T22:00:00.000+10:00,22,7,1,0,-227.4,227.4,0,27,25,0,1.9,90.5,88.84328983201667,29,24,0,14.8,89.5,74.47804544391055,9812,2004,7808
2025-09-07T22:05:00.000+10:00,22,7,1,0,-200.83,200.83,0,27,25,0,1.9,90.5,88.84328983201667,29,24,0,14.8,89.5,74.47804544391055,9812,2004,7808
2025-09-07T22:55:00.000+10:00,22,7,1,0,-221.2,221.2,0,26,24.1,0,3.5,51.2,89.299093870288,28.8,24,0,7.3,91.6,75.34540651146791,9486,1905,7581
2025-09-07T23:00:00.000+10:00,23,7,1,0,-227.35,227.35,0,26,24.1,0,3.5,51.2,89.299093870288,28.8,24,0,7.3,91.6,75.34540651146791,9486,1905,7581
2025-09-07T23:05:00.000+10:00,23,7,1,0,-240.96,240.96,0,26,24.1,0,3.5,51.2,89.299093870288,28.8,24,0,7.3,91.6,75.34540651146791,9486,1905,7581
2025-09-07T23:55:00.000+10:00,23,7,1,1,-250,250,0,27,26,0,1.8,90.4,94.27743683246563,29,25,0,7.6,89.5,79.06867311956182,9074,1822,7252
2025-09-08T00:00:00.000+10:00,0,1,0,0,-248.36,248.36,0,27,26,0,1.8,90.4,94.27743683246563,29,25,0,7.6,89.5,79.06867311956182,9074,1822,7252
2025-09-08T00:05:00.000+10:00,0,1,0,0,-201,201,0,27,26,0,1.8,90.4,94.27743683246563,29,25,0,7.6,89.5,79.06867311956182,9074,1822,7252
2025-09-08T00:55:00.000+10:00,0,1,0,0,-214.72,214.72,0,24.8,24,0,7.4,87.3,95.32428208762929,28,25,0,7.6,56.5,83.795594704568,8660,1730,6930
2025-09-08T01:00:00.000+10:00,1,1,0,0,-213.47,213.47,0,24.8,24,0,7.4,87.3,95.32428208762929,28,25,0,7.6,56.5,83.795594704568,8660,1730,6930
2025-09-08T01:05:00.000+10:00,1,1,0,0,-192.5,192.5,0,24.8,24,0,7.4,87.3,95.32428208762929,28,25,0,7.6,56.5,83.795594704568,8660,1730,6930
2025-09-08T01:55:00.000+10:00,1,1,0,0,-207.8,207.8,0,25.5,24.1,0,3.8,23.3,91.98449396345136,26.9,25,0,3.6,58.9,89.36661849256599,8369,1655,6714
2025-09-08T02:00:00.000+10:00,2,1,0,0,-209.97,209.97,0,25.5,24.1,0,3.8,23.3,91.98449396345136,26.9,25,0,3.6,58.9,89.36661849256599,8369,1655,6714
2025-09-08T02:05:00.000+10:00,2,1,0,0,-201.59,201.59,0,25.5,24.1,0,3.8,23.3,91.98449396345136,26.9,25,0,3.6,58.9,89.36661849256599,8369,1655,6714
2025-09-08T02:55:00.000+10:00,2,1,0,0,-192.97,192.97,0,23.8,22.2,0,3.7,73.9,90.77536976130743,27,25,0,3.6,91,88.84328983201667,8104,1600,6504
2025-09-08T03:00:00.000+10:00,3,1,0,0,-192.21,192.21,0,23.8,22.2,0,3.7,73.9,90.77536976130743,27,25,0,3.6,91,88.84328983201667,8104,1600,6504
2025-09-08T03:05:00.000+10:00,3,1,0,0,-231.75,231.75,0,23.8,22.2,0,3.7,73.9,90.77536976130743,27,25,0,3.6,91,88.84328983201667,8104,1600,6504
2025-09-08T03:55:00.000+10:00,3,1,0,0,-133.15,133.15,0,24.6,23.8,0,1.9,76.3,95.31744950395326,27,24,0,11.2,100,83.68516020864422,7969,1568,6401
2025-09-08T04:00:00.000+10:00,4,1,0,0,-135.02,135.02,0,24.6,23.8,0,1.9,76.3,95.31744950395326,27,24,0,11.2,100,83.68516020864422,7969,1568,6401
2025-09-08T04:05:00.000+10:00,4,1,0,0,-131.77,131.77,0,24.6,23.8,0,1.9,76.3,95.31744950395326,27,24,0,11.2,100,83.68516020864422,7969,1568,6401
2025-09-08T04:55:00.000+10:00,4,1,0,0,-173.33,173.33,0,25.4,24.2,0,0.4,88.8,93.08898715693266,25,24,0,12.6,99.6,94.19412582185404,8128,1579,6549
2025-09-08T05:00:00.000+10:00,5,1,0,0,-131.81,131.81,0,25.4,24.2,0,0.4,88.8,93.08898715693266,25,24,0,12.6,99.6,94.19412582185404,8128,1579,6549
2025-09-08T05:05:00.000+10:00,5,1,0,0,-160.94,160.94,0,25.4,24.2,0,0.4,88.8,93.08898715693266,25,24,0,12.6,99.6,94.19412582185404,8128,1579,6549
2025-09-08T05:55:00.000+10:00,5,1,0,0,-148.97,148.97,0,24,23.2,5,8.1,87.5,95.29686241204345,25,24,3.5,9.4,100,94.19412582185404,8475,1666,6809
2025-09-08T06:00:00.000+10:00,6,1,0,0,-127.78,127.78,0,24,23.2,5,8.1,87.5,95.29686241204345,25,24,3.5,9.4,100,94.19412582185404,8475,1666,6809
2025-09-08T06:05:00.000+10:00,6,1,0,0,-140.91,140.91,0,24,23.2,5,8.1,87.5,95.29686241204345,25,24,3.5,9.4,100,94.19412582185404,8475,1666,6809
2025-09-08T06:55:00.000+10:00,6,1,0,0,-130.09,130.09,0,24,23.2,26,6.3,94.9,95.29686241204345,25,24,57.9,11.2,100,94.19412582185404,8535,1636,6899
2025-09-08T07:00:00.000+10:00,7,1,0,0,-130.22,130.22,0,24,23.2,26,6.3,94.9,95.29686241204345,25,24,57.9,11.2,100,94.19412582185404,8535,1636,6899
2025-09-08T07:05:00.000+10:00,7,1,0,0,-146.96,146.96,0,24,23.2,26,6.3,94.9,95.29686241204345,25,24,57.9,11.2,100,94.19412582185404,8535,1636,6899
2025-09-08T07:55:00.000+10:00,7,1,0,0,-218.49,218.49,0,25.9,25,75,3.9,99.7,94.79524494083815,25,23.1,232.6,11.1,100,89.22332552456282,9000,1702,7298
2025-09-08T08:00:00.000+10:00,8,1,0,0,-212.24,212.24,0,25.9,25,75,3.9,99.7,94.79524494083815,25,23.1,232.6,11.1,100,89.22332552456282,9000,1702,7298
2025-09-08T08:05:00.000+10:00,8,1,0,1,-250,250,0,25.9,25,75,3.9,99.7,94.79524494083815,25,23.1,232.6,11.1,100,89.22332552456282,9000,1702,7298
2025-09-08T08:55:00.000+10:00,8,1,0,0,-189.35,189.35,0,28,27,96,3.6,99.9,94.31842839566977,25,24,403.1,11.2,100,94.19412582185404,9858,1913,7945
2025-09-08T09:00:00.000+10:00,9,1,0,0,-188.91,188.91,0,28,27,96,3.6,99.9,94.31842839566977,25,24,403.1,11.2,100,94.19412582185404,9858,1913,7945
2025-09-08T09:05:00.000+10:00,9,1,0,1,-250,250,0,28,27,96,3.6,99.9,94.31842839566977,25,24,403.1,11.2,100,94.19412582185404,9858,1913,7945
2025-09-08T09:55:00.000+10:00,9,1,0,1,-250,250,0,25.6,24.8,134,5.5,99.9,95.35146465585034,26,25,553.6,7.6,100,94.23600472920616,10514,2036,8478
2025-09-08T10:00:00.000+10:00,10,1,0,0,-245.73,245.73,0,25.6,24.8,134,5.5,99.9,95.35146465585034,26,25,553.6,7.6,100,94.23600472920616,10514,2036,8478
2025-09-08T10:05:00.000+10:00,10,1,0,0,-231.67,231.67,0,25.6,24.8,134,5.5,99.9,95.35146465585034,26,25,553.6,7.6,100,94.23600472920616,10514,2036,8478
2025-09-08T10:55:00.000+10:00,10,1,0,1,-250,250,0,28.4,25.3,296,3.5,100,83.34265193568329,26.9,24,329.2,7.3,100,84.1781050656239,10884,2075,8809
2025-09-08T11:00:00.000+10:00,11,1,0,1,-250,250,0,28.4,25.3,296,3.5,100,83.34265193568329,26.9,24,329.2,7.3,100,84.1781050656239,10884,2075,8809
2025-09-08T11:05:00.000+10:00,11,1,0,1,-250,250,0,28.4,25.3,296,3.5,100,83.34265193568329,26.9,24,329.2,7.3,100,84.1781050656239,10884,2075,8809
2025-09-08T11:55:00.000+10:00,11,1,0,0,-238.42,238.42,0,30,25,308,5.4,90.8,74.6401272083123,28,24,298.8,7.6,100,78.93052790919164,10904,2051,8853
2025-09-08T12:00:00.000+10:00,12,1,0,1,-250,250,0,30,25,308,5.4,90.8,74.6401272083123,28,24,298.8,7.6,100,78.93052790919164,10904,2051,8853
2025-09-08T12:05:00.000+10:00,12,1,0,0,-230.03,230.03,0,30,25,308,5.4,90.8,74.6401272083123,28,24,298.8,7.6,100,78.93052790919164,10904,2051,8853
2025-09-08T12:55:00.000+10:00,12,1,0,0,-247.64,247.64,0,27,24.2,310,13.7,89.9,84.6952853418138,29,23,300,7.6,100,70.12241572496524,10765,1987,8778
2025-09-08T13:00:00.000+10:00,13,1,0,1,-250,250,0,27,24.2,310,13.7,89.9,84.6952853418138,29,23,300,7.6,100,70.12241572496524,10765,1987,8778
2025-09-08T13:05:00.000+10:00,13,1,0,1,-250,250,0,27,24.2,310,13.7,89.9,84.6952853418138,29,23,300,7.6,100,70.12241572496524,10765,1987,8778
2025-09-08T13:55:00.000+10:00,13,1,0,0,-220.41,220.41,0,30.5,25,10,4.3,98.4,72.53121366544596,28.9,23.1,237.1,7.5,99.8,70.95715389084435,11155,2064,9091
2025-09-08T14:00:00.000+10:00,14,1,0,1,-250,250,0,30.5,25,10,4.3,98.4,72.53121366544596,28.9,23.1,237.1,7.5,99.8,70.95715389084435,11155,2064,9091
2025-09-08T14:05:00.000+10:00,14,1,0,1,-250,250,0,30.5,25,10,4.3,98.4,72.53121366544596,28.9,23.1,237.1,7.5,99.8,70.95715389084435,11155,2064,9091
2025-09-08T14:55:00.000+10:00,14,1,0,0,-211.85,211.85,0,26.2,21,47,12.3,92.6,73.1136213788593,29,23,88.7,9.4,100,70.12241572496524,11260,2110,9150
2025-09-08T15:00:00.000+10:00,15,1,0,1,-250,250,0,26.2,21,47,12.3,92.6,73.1136213788593,29,23,88.7,9.4,100,70.12241572496524,11260,2110,9150
2025-09-08T15:05:00.000+10:00,15,1,0,1,-250,250,0,26.2,21,47,12.3,92.6,73.1136213788593,29,23,88.7,9.4,100,70.12241572496524,11260,2110,9150
2025-09-08T15:55:00.000+10:00,15,1,0,1,-250,250,0,24.2,22.4,26,14.9,92.3,89.70576411951937,29,24,122.9,11.2,100,74.47804544391055,11060,2104,8956
2025-09-08T16:00:00.000+10:00,16,1,0,1,-250,250,0,24.2,22.4,26,14.9,92.3,89.70576411951937,29,24,122.9,11.2,100,74.47804544391055,11060,2104,8956
2025-09-08T16:05:00.000+10:00,16,1,0,1,-250,250,0,24.2,22.4,26,14.9,92.3,89.70576411951937,29,24,122.9,11.2,100,74.47804544391055,11060,2104,8956
2025-09-08T16:55:00.000+10:00,16,1,0,1,-250,250,0,27.3,24.6,1,3.9,82.4,85.23474881353299,28.9,24,43.1,10.7,99.4,74.91031120236427,10801,2106,8695
2025-09-08T17:00:00.000+10:00,17,1,0,1,-250,250,0,27.3,24.6,1,3.9,82.4,85.23474881353299,28.9,24,43.1,10.7,99.4,74.91031120236427,10801,2106,8695
2025-09-08T17:05:00.000+10:00,17,1,0,1,-250,250,0,27.3,24.6,1,3.9,82.4,85.23474881353299,28.9,24,43.1,10.7,99.4,74.91031120236427,10801,2106,8695
2025-09-08T17:55:00.000+10:00,17,1,0,1,-250,250,0,27,25,0,5.4,90.4,88.84328983201667,28,24,12.3,7.6,100,78.93052790919164,10459,2116,8343
2025-09-08T18:00:00.000+10:00,18,1,0,1,-250,250,0,27,25,0,5.4,90.4,88.84328983201667,28,24,12.3,7.6,100,78.93052790919164,10459,2116,8343
2025-09-08T18:05:00.000+10:00,18,1,0,1,-250,250,0,27,25,0,5.4,90.4,88.84328983201667,28,24,12.3,7.6,100,78.93052790919164,10459,2116,8343
2025-09-08T18:55:00.000+10:00,18,1,0,1,-250,250,0,25,25,0,5.4,99.9,100,28,25,0,5.4,91.5,83.795594704568,10607,2202,8405
2025-09-08T19:00:00.000+10:00,19,1,0,1,-250,250,0,25,25,0,5.4,99.9,100,28,25,0,5.4,91.5,83.795594704568,10607,2202,8405
2025-09-08T19:05:00.000+10:00,19,1,0,0,-210.38,210.38,0,25,25,0,5.4,99.9,100,28,25,0,5.4,91.5,83.795594704568,10607,2202,8405
2025-09-08T19:55:00.000+10:00,19,1,0,1,-250,250,0,25.1,23.5,0,4.3,92.2,90.86061964592915,27,24.9,0,7.3,90.7,88.31525690522798,10344,2109,8235
2025-09-08T20:00:00.000+10:00,20,1,0,1,-250,250,0,25.1,23.5,0,4.3,92.2,90.86061964592915,27,24.9,0,7.3,90.7,88.31525690522798,10344,2109,8235
2025-09-08T20:05:00.000+10:00,20,1,0,1,-250,250,0,25.1,23.5,0,4.3,92.2,90.86061964592915,27,24.9,0,7.3,90.7,88.31525690522798,10344,2109,8235
2025-09-08T20:55:00.000+10:00,20,1,0,1,-250,250,0,23.6,22.4,0,10.2,100,92.99854301171908,27,24,0,5.4,89.5,83.68516020864422,10109,2047,8062
2025-09-08T21:00:00.000+10:00,21,1,0,1,-250,250,0,23.6,22.4,0,10.2,100,92.99854301171908,27,24,0,5.4,89.5,83.68516020864422,10109,2047,8062
2025-09-08T21:05:00.000+10:00,21,1,0,0,-241.01,241.01,0,23.6,22.4,0,10.2,100,92.99854301171908,27,24,0,5.4,89.5,83.68516020864422,10109,2047,8062
2025-09-08T21:55:00.000+10:00,21,1,0,1,-250,250,0,25,25,0,3.7,100,100,27,25,0,5.4,89.5,88.84328983201667,9711,1946,7765
2025-09-08T22:00:00.000+10:00,22,1,0,1,-250,250,0,25,25,0,3.7,100,100,27,25,0,5.4,89.5,88.84328983201667,9711,1946,7765
2025-09-08T22:05:00.000+10:00,22,1,0,0,-182.3,182.3,0,25,25,0,3.7,100,100,27,25,0,5.4,89.5,88.84328983201667,9711,1946,7765
2025-09-08T22:55:00.000+10:00,22,1,0,1,-250,250,0,25.3,24,0,3.6,98.9,92.52704829454362,26.9,24,0,7.1,87.1,84.1781050656239,9404,1835,7569
2025-09-08T23:00:00.000+10:00,23,1,0,0,-232.64,232.64,0,25.3,24,0,3.6,98.9,92.52704829454362,26.9,24,0,7.1,87.1,84.1781050656239,9404,1835,7569
2025-09-08T23:05:00.000+10:00,23,1,0,0,-134.72,134.72,0,25.3,24,0,3.6,98.9,92.52704829454362,26.9,24,0,7.1,87.1,84.1781050656239,9404,1835,7569
2025-09-08T23:55:00.000+10:00,23,1,0,0,-173.77,173.77,0,23.6,22,0,5.9,76.3,90.76215047288568,27,24,0,7.6,91.5,83.68516020864422,9169,1744,7425
2025-09-09T00:00:00.000+10:00,0,2,0,0,-183.06,183.06,0,23.6,22,0,5.9,76.3,90.76215047288568,27,24,0,7.6,91.5,83.68516020864422,9169,1744,7425
2025-09-09T00:05:00.000+10:00,0,2,0,0,-112.13,112.13,0,23.6,22,0,5.9,76.3,90.76215047288568,27,24,0,7.6,91.5,83.68516020864422,9169,1744,7425
2025-09-09T00:55:00.000+10:00,0,2,0,0,-127.15,127.15,0,23.6,22.8,0,9.3,78.7,95.28306280394906,27,24,0,5.4,100,83.68516020864422,8940,1675,7265
2025-09-09T01:00:00.000+10:00,1,2,0,0,-117.95,117.95,0,23.6,22.8,0,9.3,78.7,95.28306280394906,27,24,0,5.4,100,83.68516020864422,8940,1675,7265
2025-09-09T01:05:00.000+10:00,1,2,0,0,-126,126,0,23.6,22.8,0,9.3,78.7,95.28306280394906,27,24,0,5.4,100,83.68516020864422,8940,1675,7265
2025-09-09T01:55:00.000+10:00,1,2,0,0,-114.47,114.47,0,23,23,0,7.8,49.3,100,26,25,0,3.6,100,94.23600472920616,8693,1616,7077
2025-09-09T02:00:00.000+10:00,2,2,0,0,-103.11,103.11,0,23,23,0,7.8,49.3,100,26,25,0,3.6,100,94.23600472920616,8693,1616,7077
2025-09-09T02:05:00.000+10:00,2,2,0,0,-85.62,85.62,0,23,23,0,7.8,49.3,100,26,25,0,3.6,100,94.23600472920616,8693,1616,7077
2025-09-09T02:55:00.000+10:00,2,2,0,0,-27.28,27.28,0,21.7,21.7,0,12.2,88,100,26,24,0,3.6,88,88.76478086411677,8472,1574,6898
2025-09-09T03:00:00.000+10:00,3,2,0,1,0,0,0,21.7,21.7,0,12.2,88,100,26,24,0,3.6,88,88.76478086411677,8472,1574,6898
2025-09-09T03:05:00.000+10:00,3,2,0,1,0,0,0,21.7,21.7,0,12.2,88,100,26,24,0,3.6,88,88.76478086411677,8472,1574,6898
2025-09-09T03:55:00.000+10:00,3,2,0,1,0,0,0,25,24.9,0,1.9,50,99.40565806625683,26,25,0,3.6,88,94.23600472920616,8316,1542,6774
2025-09-09T04:00:00.000+10:00,4,2,0,0,-8.37,8.37,0,25,24.9,0,1.9,50,99.40565806625683,26,25,0,3.6,88,94.23600472920616,8316,1542,6774
2025-09-09T04:05:00.000+10:00,4,2,0,0,1.34,-1.34,0,25,24.9,0,1.9,50,99.40565806625683,26,25,0,3.6,88,94.23600472920616,8316,1542,6774
2025-09-09T04:55:00.000+10:00,4,2,0,0,-67.38,67.38,0,22.3,22,0,12.4,64.7,98.19027748659914,26,25,0,3.6,88,94.23600472920616,8487,1571,6916
2025-09-09T05:00:00.000+10:00,5,2,0,0,-62.16,62.16,0,22.3,22,0,12.4,64.7,98.19027748659914,26,25,0,3.6,88,94.23600472920616,8487,1571,6916
2025-09-09T05:05:00.000+10:00,5,2,0,0,-105.96,105.96,0,22.3,22,0,12.4,64.7,98.19027748659914,26,25,0,3.6,88,94.23600472920616,8487,1571,6916
2025-09-09T05:55:00.000+10:00,5,2,0,0,-232.33,232.33,0,24.9,24.9,16,3.7,50,100,26,24,5.3,7.6,88,88.76478086411677,8658,1667,6991
2025-09-09T06:00:00.000+10:00,6,2,0,0,-208.48,208.48,0,24.9,24.9,16,3.7,50,100,26,24,5.3,7.6,88,88.76478086411677,8658,1667,6991
2025-09-09T06:05:00.000+10:00,6,2,0,0,-213.44,213.44,0,24.9,24.9,16,3.7,50,100,26,24,5.3,7.6,88,88.76478086411677,8658,1667,6991
2025-09-09T06:55:00.000+10:00,6,2,0,0,-180.07,180.07,0,22.7,22,85,13.5,61,95.83430239848589,27,25,112.5,3.6,50,88.84328983201667,8637,1643,6994
2025-09-09T07:00:00.000+10:00,7,2,0,0,-184.22,184.22,0,22.7,22,85,13.5,61,95.83430239848589,27,25,112.5,3.6,50,88.84328983201667,8637,1643,6994
2025-09-09T07:05:00.000+10:00,7,2,0,0,-151.6,151.6,0,22.7,22,85,13.5,61,95.83430239848589,27,25,112.5,3.6,50,88.84328983201667,8637,1643,6994
2025-09-09T07:55:00.000+10:00,7,2,0,1,-250,250,0,27.1,24.3,369,4.5,16.6,84.70575137022773,27.1,25,336.6,3.6,89.4,88.32340970906802,8869,1692,7177
2025-09-09T08:00:00.000+10:00,8,2,0,1,-250,250,0,27.1,24.3,369,4.5,16.6,84.70575137022773,27.1,25,336.6,3.6,89.4,88.32340970906802,8869,1692,7177
2025-09-09T08:05:00.000+10:00,8,2,0,1,-250,250,0,27.1,24.3,369,4.5,16.6,84.70575137022773,27.1,25,336.6,3.6,89.4,88.32340970906802,8869,1692,7177
2025-09-09T08:55:00.000+10:00,8,2,0,1,-250,250,0,23.8,22.4,712,18.7,25,91.88608034826979,29,25,533.4,7.6,50,79.06867311956182,9746,1935,7811
2025-09-09T09:00:00.000+10:00,9,2,0,1,-250,250,0,23.8,22.4,712,18.7,25,91.88608034826979,29,25,533.4,7.6,50,79.06867311956182,9746,1935,7811
2025-09-09T09:05:00.000+10:00,9,2,0,0,-238.24,238.24,0,23.8,22.4,712,18.7,25,91.88608034826979,29,25,533.4,7.6,50,79.06867311956182,9746,1935,7811
2025-09-09T09:55:00.000+10:00,9,2,0,1,-250,250,0,31,24,372,5.4,55,66.3967385219835,30,25,701,11.2,56.5,74.6401272083123,10405,2063,8342
2025-09-09T10:00:00.000+10:00,10,2,0,1,-250,250,0,31,24,372,5.4,55,66.3967385219835,30,25,701,11.2,56.5,74.6401272083123,10405,2063,8342
2025-09-09T10:05:00.000+10:00,10,2,0,1,-250,250,0,31,24,372,5.4,55,66.3967385219835,30,25,701,11.2,56.5,74.6401272083123,10405,2063,8342
2025-09-09T10:55:00.000+10:00,10,2,0,0,-241.91,241.91,0,30,25.9,755,11.2,25.3,78.73826082193818,31,25,681.3,18.4,50,70.4892560365784,10948,2159,8789
2025-09-09T11:00:00.000+10:00,11,2,0,1,-250,250,0,30,25.9,755,11.2,25.3,78.73826082193818,31,25,681.3,18.4,50,70.4892560365784,10948,2159,8789
2025-09-09T11:05:00.000+10:00,11,2,0,0,-242.69,242.69,0,30,25.9,755,11.2,25.3,78.73826082193818,31,25,681.3,18.4,50,70.4892560365784,10948,2159,8789
2025-09-09T11:55:00.000+10:00,11,2,0,1,-250,250,0,27.6,22.6,119,16.3,64.2,74.24868160085552,31,25,885.6,18.4,56.5,70.4892560365784,10993,2154,8839
2025-09-09T12:00:00.000+10:00,12,2,0,1,-250,250,0,27.6,22.6,119,16.3,64.2,74.24868160085552,31,25,885.6,18.4,56.5,70.4892560365784,10993,2154,8839
2025-09-09T12:05:00.000+10:00,12,2,0,0,-200.45,200.45,0,27.6,22.6,119,16.3,64.2,74.24868160085552,31,25,885.6,18.4,56.5,70.4892560365784,10993,2154,8839
2025-09-09T12:55:00.000+10:00,12,2,0,0,-215.95,215.95,0,32,25.9,162,13,25.3,70.25343671565615,30,25,718.8,18.4,88,74.6401272083123,10975,2142,8833
2025-09-09T13:00:00.000+10:00,13,2,0,0,-220.75,220.75,0,32,25.9,162,13,25.3,70.25343671565615,30,25,718.8,18.4,88,74.6401272083123,10975,2142,8833
2025-09-09T13:05:00.000+10:00,13,2,0,1,-250,250,0,32,25.9,162,13,25.3,70.25343671565615,30,25,718.8,18.4,88,74.6401272083123,10975,2142,8833
2025-09-09T13:55:00.000+10:00,13,2,0,1,-250,250,0,29.1,24.6,133,5.5,99.5,76.75837666038827,31,24.2,641.7,14,84.5,67.19818305736263,11425,2212,9213
2025-09-09T14:00:00.000+10:00,14,2,0,1,-250,250,0,29.1,24.6,133,5.5,99.5,76.75837666038827,31,24.2,641.7,14,84.5,67.19818305736263,11425,2212,9213
2025-09-09T14:05:00.000+10:00,14,2,0,1,-250,250,0,29.1,24.6,133,5.5,99.5,76.75837666038827,31,24.2,641.7,14,84.5,67.19818305736263,11425,2212,9213
2025-09-09T14:55:00.000+10:00,14,2,0,1,-250,250,0,28,25,111,3.7,90.4,83.795594704568,31,24,625.4,11.2,89.5,66.3967385219835,11399,2184,9215
2025-09-09T15:00:00.000+10:00,15,2,0,1,-250,250,0,28,25,111,3.7,90.4,83.795594704568,31,24,625.4,11.2,89.5,66.3967385219835,11399,2184,9215
2025-09-09T15:05:00.000+10:00,15,2,0,1,-250,250,0,28,25,111,3.7,90.4,83.795594704568,31,24,625.4,11.2,89.5,66.3967385219835,11399,2184,9215
2025-09-09T15:55:00.000+10:00,15,2,0,1,-250,250,0,26.2,22.1,138,14.5,79.9,78.20105857684713,31,25,420.4,18.4,89.5,70.4892560365784,11185,2220,8965
2025-09-09T16:00:00.000+10:00,16,2,0,1,-250,250,0,26.2,22.1,138,14.5,79.9,78.20105857684713,31,25,420.4,18.4,89.5,70.4892560365784,11185,2220,8965
2025-09-09T16:05:00.000+10:00,16,2,0,1,-250,250,0,26.2,22.1,138,14.5,79.9,78.20105857684713,31,25,420.4,18.4,89.5,70.4892560365784,11185,2220,8965
2025-09-09T16:55:00.000+10:00,16,2,0,1,-250,250,0,29.7,25,43,4.8,98.9,75.938624562712,30,25,201.8,14.1,88.3,74.6401272083123,10970,2147,8823
2025-09-09T17:00:00.000+10:00,17,2,0,1,-250,250,0,29.7,25,43,4.8,98.9,75.938624562712,30,25,201.8,14.1,88.3,74.6401272083123,10970,2147,8823
2025-09-09T17:05:00.000+10:00,17,2,0,0,-235.74,235.74,0,29.7,25,43,4.8,98.9,75.938624562712,30,25,201.8,14.1,88.3,74.6401272083123,10970,2147,8823
2025-09-09T17:55:00.000+10:00,17,2,0,1,-250,250,0,28,24,0,16.5,89.2,78.93052790919164,30,25,33.4,9.4,89.5,74.6401272083123,10629,2127,8502
2025-09-09T18:00:00.000+10:00,18,2,0,1,-250,250,0,28,24,0,16.5,89.2,78.93052790919164,30,25,33.4,9.4,89.5,74.6401272083123,10629,2127,8502
2025-09-09T18:05:00.000+10:00,18,2,0,1,-250,250,0,28,24,0,16.5,89.2,78.93052790919164,30,25,33.4,9.4,89.5,74.6401272083123,10629,2127,8502
